内容,评分
大晚上一个人躺在床上又想哭觉得自己是一个可悲的老废物又胖又老又秃又丑一把年纪了活在互联网上每天在家吃零食喝奶茶懒不想戴着口罩去健身天天馋小年轻在软件上改年龄p照片修图不愿意面对自己。在网上打嘴炮人家都只是逗逗我根本没有人真的想和我睡觉。坦白说最近广告还 全文,0.999921598
养女事件鲍某是个人渣不过女孩母亲操作也很迷把女孩送给鲍某养自己不跟着心是有多大前几天刷抖音有个妈妈炫耀她二婚老公对她和她带过来和前夫生的女儿多好小姑娘看起来有个四五岁视频是被她老公抱着睡觉老公睡中间她和女儿各睡两边这样。文字大概说的是女儿洗澡也是这个二婚老公 全文,0.99772922
和前任在一起的时候每次聊天聊到要睡觉的时候他都跟我说晚安而我跟他说拜拜。越是亲密关系我越喜欢用冷漠的字眼。一旦真的喜欢一个人再说晚安这样温馨的词总让人觉得有些让人难为情。这是我别扭的方式。他不喜欢我跟他说拜拜我想大概没有人喜欢这个不近人情的词他也想听我跟他说 全文,0.999792395
有一说一打人家版那就是下三滥臭逼行为。别的不说不管三不三她打版过cpb你敢信,0.001457992
3岁左右吧这个时候很多孩子想要掌控一切骗人次数增加我姐姐家小孩有时候对某事总是表达出矛盾的要求例如一会说要刷牙牙刷拿过去了又说不刷了或者睡觉关灯一会让你关你关了就要闹着自己关。我姐说感觉这孩子就是认为这么做好玩但用了任何办法都没法纠正过来确实麻烦,0.02902115
睡觉睡觉💤 ,0.350406462
春天在哪里下雨天最适合在家睡觉 绿洲随手拍春天 ,0.864824618
开开心心看一会儿吃播睡觉了。 ,0.747419594
这天气冷的让我只想睡觉 ,0.115730644
再累也要拉伸拉伸太重要了一会儿拉伸睡觉我是眼睁睁看着我妈天天有氧不拉伸小腿变得越来越粗我现在天天叮嘱他要滚泡沫就要拉伸。 ,0.717536614
生病了才会认真假想如果有个伴不是孤身一人会不会好受一些。乖乖吃药乖乖睡觉。 ,0.233243478
关键这题还是我自己要求出的心态崩了。我决定先睡了太困了。请大家迅速来围观差学生写不出来作业就说老师出题难撩橛子磨蹭到睡觉时间作业还没写完是个什么样子。,0.939576887
是真的这类人可以连续三四天不睡觉的有时候真的嫉妒好感觉自己是低配人,0.704000288
吃饱了就有困倦感想睡觉 ,0.546158514
今天也是有点累吃完饭就去睡觉了梦见我搬进新家了王炸一家过来玩我还给他们介绍我的大冰箱梦里的画面我都记得清清楚楚冰箱哪一格放鸡蛋我都想好了。迷迷糊糊醒来老公刚加班回来就我说我梦见我的大冰箱了老公笑我你一个不做饭的人为什么那么紧脏冰箱。我你不懂哪怕 全文,0.970051428
两个多月难得休息了一个晚上开心的带孩子睡觉去了晚安各位,0.891008446
我最近是不是上年纪了 吃完饭一定要走一走消消食不然就感觉浑身不舒服。我记得以前吃完打个饱嗝直接睡觉也没啥难受的啊 ,0.072617111
我才是被屈楚萧sm的那一个哇为了看八卦我都不敢睡觉我他妈才植完发哇 ,0.060113351
再补充下我的每15分钟定律如果过了0点我还没睡那选择睡觉的时间会卡在015 or 030 or 045 如果第二天要上班是不敢跨过1点的晚安好梦,4.15E-06
一个普男好好吃饭好好睡觉安静地过一生那就啥事儿没有。什么时候开始琢磨人家心里在想什么可以说这个普男就完了。 ,0.997926357
老子也算是见了大风大浪了被谦友骂的时候我笑着被莲姐姐骂的时候我笑着被现女友骂的时候我笑着我排位五连败我哭得我妈让我声音小点她要睡觉。 ,0.998960679
没太看懂我姐现在有了二胎我侄子说要是爸爸喝醉就好了醉了就睡沙发可以和妈妈睡了我回去的时候晚上睡觉给他晚上妈妈把妹妹哄好了你都睡着了但是还要来看你,0.599977434
我和摸鱼明天去度假然后把两只猫送去寄养几天kuta非常淡定紧张了一会儿后就开始睡觉但hana显然是看着个头大胆子小的一匹喵喵喵叫显得很焦虑但好在它自己找到了缓解焦虑的办法揍kuta。 ,0.999141573
不睡觉的时候就不签到守着二十分钟就是不签到放心的放下手机结果一合眼马上就签到嗯嗯老倒霉蛋了。 ,0.000651915
奶舅被迫营业57哥俩、姐俩咋都打架呢1哥哥四岁四个月、弟弟一岁半是不是只要是俩男孩都会打架哥哥放学回家到睡觉这段时间太难熬陪玩amp拉架好累2俩姐妹也会打架而且一般都是小的先惹大的大的忍无可忍就会把小的揍一顿然后小的哭着找我告状。奶舅分析这两个案例特别类似 全文,1
对牛弹琴李跃华在弹琴吴鹏飞昨晚的公众号文章新冠病毒最怕一个中国人再次宣传李跃华并提到了李跃华弹琴。这个世界就是这样的不堪小小的、肉眼看不见的病毒可以把人类搅得无法安宁。但其实卤水点豆腐一物降一物李跃华的防治方法恰是对付病毒的极好方案却还在官方的沉默中睡觉,0.999998632
我出生在六月最喜欢的是夏天。这前后是否有因果关系不清楚。本身就是个怕麻烦的人冬天的时候去哪儿都要抓一件外套真的是受够了。天气热的时候可以做到穿衣自由在大太阳下总感觉能有更多能量去做事气温一低就只想睡觉。你们呢最喜欢哪个季节 301 Moved Permanently ,0.587019741
早上拍的女明星睡觉还要做作托腮 ,0.743822949
哄完娃睡觉已经酝酿了半小时没动身的人疯狂点头,0.387418649
奶舅被迫营业60我家邻居去年5月二胎生了女宝爱笑除了要吃要睡觉和出去玩也不闹闹了你哄一下马上停算是乖巧听话。五岁的哥哥觉得妹妹的到来抢了妈妈的宠爱就非常吃醋经常故意去弄哭她。外公重病外婆陪院。爸爸奶奶在外地。只有妈妈一个人带他们两个还在哺乳期。看着就崩溃了不是 全文,0.999999998
什么是精神食粮对要死之人我解文武来说李跃华的防治方法得到更多的应用就是。长年被公权力腐败的折磨时不时会感觉昏昏欲睡近日的老眼昏花也逐日严重坐在电脑前时间长了甚至会有点晕这样就不得不睡觉休息。一觉醒来即使是迷糊着双眼一看到有关李跃华的好消息就会立马蹦到电脑前。,0.999399371
五四青年节暨五四运动百一周年纪念日。依旧晴热高温连续第三天明天大幅降温回归正常。我的五一假期结束明天返程。这个五一假期因为突如其来始料不及的晴热高温天气哪也没去啥也没干就宅在家里睡觉上网玩手机看书吃吃喝喝了。汽车两天一班恰好明天没有所以还是得坐火车。好处一是不用 全文,0.24251438
航哥绘本记录 3y10m11d昨天只读了一本还是爸爸读的另外航自己又翻了好几遍这本轱辘轱辘电车大概昨晚发现了太多内容他需要反复消化。可能出去挖菜回来又挖菜真把航哥累到了加上中午没睡晚饭后跟爸爸玩了一会我刷碗的功夫就睡着了都没来得及叫我陪他睡觉就被爸爸撂倒 全文,0.999997394
本人决定即日起每天1230前睡觉不玩手机请大家踊跃监督本人。不熬夜的理由是因为本人没有钱💰天天做医美只能够曲线救国。 ,0.059130052
我每天都跟自己讲我一定要在12点睡觉结果每天都拖到2点。明天我一定要在12点前睡觉。因为我的医美很贵我烧不起 ,0.007982061
我真的极度渴肤比性生活更需要的是拥抱。开心的时候想拥抱沮丧的时候想拥抱闲来无事想拥抱睡觉的时候也必须拥抱。拥抱是充电器是镇定剂是焦糖配蜂蜜。作为21世纪新孤独年轻人这些年抱得最多的就是枕头但跟真人比还是不得劲。怎么还没有商家悟到加热抱枕的市场啊枕头软软心头也 全文,0.999999979
睡醒了吃早饭昨天是坚持1230就放下手机开始睡觉的第一天。然后睡醒了以后发现整个人横过来了。就本来我是竖着很正常的睡在床上。早上醒来的时候我发现我是横着睡的害遨游世界了 ,0.004223285
距离我睡觉还有25分钟。赶紧的拉伸泡沫轴护肤。 ,0.127105001
认真的时候工作糊涂的时候看书独处的时候思考难过的时候睡觉那熬夜的时候呢昨天刷视频刷到早晨迟到明天老大出差不在家 ,0.183019565
昨天一夜没睡不知道今天要不要运动下午是睡觉还是运动还是等到晚上一起睡。简直是世纪难题我现在双眼瞪得像铜铃。 ,0.009169698
她也不是害怕刚玩的好好的很开心呢睡觉就说要躲在被子大棉被里就再不肯出来了宁愿热得一身汗我已经找了个纯被单给她裹了起码没那么热还很怕她被闷到。这个时期就是有些莫名其妙的执着啊最近一直在管理我家不能穿错拖鞋我如果穿了阿姨的她就会说这是阿姨鞋子妈妈鞋子是粉 全文,0.000490827
我闺女咋回事儿非要整个人躲在被子里睡觉说躲起来一掀开被子就尖叫宁愿热的满头汗 ,0.000120752
我真的很难心平气和去睡觉啊 ,0.771823627
看到价格emmm我选择睡觉,0.553850298
我在做童颜机做完就睡觉。说实话觉得有点用哦反正我觉得景致下颌缘非常好 原理类似于热玛吉。 ,0.993995376
我来敷面膜啊今天母亲节我帮你抹我妈哎呀我要睡觉我来敷嘛我们一起我帮你整啊一会出门漂亮我妈哎呀我要睡觉我敷嘛敷嘛这个面膜贵哦我妈我求你了我不过母亲节了我要睡觉 ,0.974446546
听到的话得是多神奇的事情我听过自己睡觉的时候潜意识听到呼吸重有声音这算是打鼾么,0.906143378
可能是因为今天赢了很多酒我一点不醉额我们来聊天吧你问我答聊到我想睡觉为止 ,0.0241206
今天在医院体重早起942左右不知道是不是和家里体重秤不太一样咋变轻了虽然我没有追求继续变瘦但是还是有点惊讶昨天晚上睡觉一直惊醒。每次醒来都会摸一下自己的头发。就是因为害怕头发消失所以不敢睡觉。梦里也在和人挣扎抢夺头发好惨 ps刚刚看到别的运动博主锻炼一个半小 全文,0.999088504
关于规则我跟航哥商定了一个规则。因为他每天晚上睡觉的时候喜欢陪着玩具需要放在头顶上陪着但是我不希望他陪的太多这样早上方便我收拾可是航哥想要随心所欲的陪多少由他自己决定。所以我说如果自己每天早上在我吸地之前把玩具收拾好晚上就可以随心所欲的陪我不干涉如果需要 全文,0.872857892
睡觉咯 ,0.388950148
今天拆正颌钛板全麻手术后人非常昏沉讲话都没有力气医生来看让张嘴我都张不开声音也是含含糊糊语音都是我怕小曹担心挣扎着发的内容都是我要睡觉了刚刚手机一直振刚刚点开听了一下有被温暖到恋爱时最甜的瞬间 并不软的软喵子的微博视频 ,0.999939354
刚工作完去睡觉了。晚安辛苦努力的人们,0.939765787
从面膜冰箱里取一片冰凉凉的面膜敷完睡觉觉啦。 面膜冰箱真的很好用有条件的推荐你们都去入一个没条件的评论这条我抽一个人送一个好东西当然要分享啦  抽奖详情 ,0.984192754
记录一些今天手术的对话1️⃣手术室里护士妹妹准备中看见我昏昏欲睡就问我你困了吗我是的想睡😭那你睡吧想睡就睡她安慰我炒鸡温柔然后低头嘟囔我也好想睡觉喔怎么那么可爱喔2️⃣手术室里小护士给我贴心电那些检测那些东西就实打实摸到我的身体了 全文,0.486934037
雅诗兰黛周日周日 你们让我一点点来 我他妈比快炸了 什么吸尘器 健康水 眼霜 锅 机器猫都得睡觉呢Hindsight给老尤特关了搞快点雅诗兰黛眼霜来了。老尤可以搞点眼霜吗,0.997701679
给人明媚开朗的印象偶尔睡觉会猛一下惊醒蝙蝠袖设计恰到好处地修饰手臂线条、好像自己掉下去一样是的转、你是不是这样白色T恤肩部的镂空和蕾丝钩花增添几分妩媚。白色波点印于澄澈的蓝色中奔跑吧官宣国风 益阳·地下铁 ,0.999999469
